 "pm20" , "pm20Label" , "life" , "nationality" , "activities" , "locations" , "count" ,
 "http://purl.org/pressemappe20/folder/pe/019479" , "Masaryk, Tomás G." , "1850-1937" , "Czechoslovakia" , "Politik; Politics; Staatsoberhaupt; Head of state" , "Tschechoslowakei; Czechoslovakia" , "153" ,
 "http://purl.org/pressemappe20/folder/pe/019479" , "Masaryk, Tomás G." , "1850-1937" , "Tschechoslowakei" , "Politik; Politics; Staatsoberhaupt; Head of state" , "Tschechoslowakei; Czechoslovakia" , "153" ,
 "http://purl.org/pressemappe20/folder/pe/006862" , "Habsburg, Otto von" , "1912-2011" , "Austria" , "Politik; Politics; Gesellschaft; Society" , "Deutschland; Germany" , "151" ,
 "http://purl.org/pressemappe20/folder/pe/006862" , "Habsburg, Otto von" , "1912-2011" , "Österreich" , "Politik; Politics; Gesellschaft; Society" , "Deutschland; Germany" , "151" ,
 "http://purl.org/pressemappe20/folder/pe/003899" , "Dernburg, Bernhard" , "1865-1937" , "Deutschland" , "Politik; Politics; Economy; Wirtschaft; Colonialism; Kolonialwesen" , "Deutschland; Germany" , "149" ,
 "http://purl.org/pressemappe20/folder/pe/003899" , "Dernburg, Bernhard" , "1865-1937" , "Germany" , "Politik; Politics; Economy; Wirtschaft; Colonialism; Kolonialwesen" , "Deutschland; Germany" , "149" ,
 "http://purl.org/pressemappe20/folder/pe/005643" , "Frobenius, Leo" , "1873-1938" , "Deutschland" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "148" ,
 "http://purl.org/pressemappe20/folder/pe/005643" , "Frobenius, Leo" , "1873-1938" , "Germany" , "Humanwissenschaft; Human science" , "Deutschland; Germany" , "148" ,
 "http://purl.org/pressemappe20/folder/pe/011959" , "Marshall, George C." , "1880-1959" , "USA" , "Politik; Politics; Militär; Military" , "USA; United States" , "148" ,
 "http://purl.org/pressemappe20/folder/pe/011959" , "Marshall, George C." , "1880-1959" , "United States" , "Politik; Politics; Militär; Military" , "USA; United States" , "148" ,
 "http://purl.org/pressemappe20/folder/pe/000726" , "Atatürk, Mustafa Kemal" , "1881-1938" , "Turkey" , "Staatsoberhaupt; Head of state" , "Türkei; Turkey" , "148" ,
 "http://purl.org/pressemappe20/folder/pe/000726" , "Atatürk, Mustafa Kemal" , "1881-1938" , "Türkei" , "Staatsoberhaupt; Head of state" , "Türkei; Turkey" , "148" ,
 "http://purl.org/pressemappe20/folder/pe/007675" , "Herriot, Edouard" , "1872-1957" , "France" , "Politik; Politics" , "Frankreich; France" , "147" ,
 "http://purl.org/pressemappe20/folder/pe/007675" , "Herriot, Edouard" , "1872-1957" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "147" ,
 "http://purl.org/pressemappe20/folder/pe/006365" , "Gorkij, Maksim" , "1868-1936" , "Russia" , "Kultur; Culture" , "Sowjetunion; USSR" , "146" ,
 "http://purl.org/pressemappe20/folder/pe/006365" , "Gorkij, Maksim" , "1868-1936" , "Russland" , "Kultur; Culture" , "Sowjetunion; USSR" , "146" ,
 "http://purl.org/pressemappe20/folder/pe/009467" , "Keynes, John Maynard" , "1883-1946" , "Großbritannien" , "Wirtschaftswissenschaft; Economics" , "Großbritannien; United Kingdom" , "145" ,
 "http://purl.org/pressemappe20/folder/pe/009467" , "Keynes, John Maynard" , "1883-1946" , "United Kingdom" , "Wirtschaftswissenschaft; Economics" , "Großbritannien; United Kingdom" , "145" ,
 "http://purl.org/pressemappe20/folder/pe/017164" , "Stinnes, Hugo" , "1870-1924" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany" , "144" ,
 "http://purl.org/pressemappe20/folder/pe/017164" , "Stinnes, Hugo" , "1870-1924" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany" , "144" ,
 "http://purl.org/pressemappe20/folder/pe/016154" , "Schuschnigg, Kurt von" , "1897-1977" , "Austria" , "Politik; Politics" , "Österreich; Austria" , "142" ,
 "http://purl.org/pressemappe20/folder/pe/016154" , "Schuschnigg, Kurt von" , "1897-1977" , "Österreich" , "Politik; Politics" , "Österreich; Austria" , "142" ,
 "http://purl.org/pressemappe20/folder/pe/029904" , "Solf, Wilhelm Heinrich" , "1862-1936" , "Deutschland" , "Öffentliche Verwaltung; Public administration; Colonialism; Kolonialwesen" , "Deutsch-Samoa; German Samoa; Deutschland; Germany" , "142" ,
 "http://purl.org/pressemappe20/folder/pe/029904" , "Solf, Wilhelm Heinrich" , "1862-1936" , "Germany" , "Öffentliche Verwaltung; Public administration; Colonialism; Kolonialwesen" , "Deutsch-Samoa; German Samoa; Deutschland; Germany" , "142" ,
 "http://purl.org/pressemappe20/folder/pe/014531" , "Ribbentrop, Joachim von" , "1893-1946" , "Deutschland" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "138" ,
 "http://purl.org/pressemappe20/folder/pe/014531" , "Ribbentrop, Joachim von" , "1893-1946" , "Germany" , "Außenpolitik; Foreign policy" , "Deutschland; Germany" , "138" ,
 "http://purl.org/pressemappe20/folder/pe/008163" , "Hoover, Herbert Clark" , "1874-1964" , "USA" , "Staatsoberhaupt; Head of state" , "USA; United States" , "138" ,
 "http://purl.org/pressemappe20/folder/pe/008163" , "Hoover, Herbert Clark" , "1874-1964" , "United States" , "Staatsoberhaupt; Head of state" , "USA; United States" , "138" ,
 "http://purl.org/pressemappe20/folder/pe/038444" , "Benizelos, Eleutherios" , "1864-1936" , "Greece" , "Politik; Politics" , "Griechenland; Greece" , "136" ,
 "http://purl.org/pressemappe20/folder/pe/038444" , "Benizelos, Eleutherios" , "1864-1936" , "Griechenland" , "Politik; Politics" , "Griechenland; Greece" , "136" ,
 "http://purl.org/pressemappe20/folder/pe/011762" , "Luther, Hans" , "1879-1962" , "Deutschland" , "Politik; Politics; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "136" ,
 "http://purl.org/pressemappe20/folder/pe/011762" , "Luther, Hans" , "1879-1962" , "Germany" , "Politik; Politics; Öffentliche Verwaltung; Public administration" , "Deutschland; Germany" , "136" ,
 "http://purl.org/pressemappe20/folder/pe/006985" , "Halifax, Edward Frederick Lindley Wood of" , "1881-1959" , "Großbritannien" , "Öffentliche Verwaltung; Public administration; Außenpolitik; Foreign policy" , "Indien; India; Großbritannien; United Kingdom" , "136" ,
 "http://purl.org/pressemappe20/folder/pe/006985" , "Halifax, Edward Frederick Lindley Wood of" , "1881-1959" , "United Kingdom" , "Öffentliche Verwaltung; Public administration; Außenpolitik; Foreign policy" , "Indien; India; Großbritannien; United Kingdom" , "136" ,
 "http://purl.org/pressemappe20/folder/pe/017524" , "Tito, Josip Broz" , "1892-1980" , "Serbia and Montenegro, Yugoslavia" , "Politik; Politics" , "Serbien und Montenegro, Jugoslawien; Serbia and Montenegro, Yugoslavia" , "135" ,
 "http://purl.org/pressemappe20/folder/pe/017524" , "Tito, Josip Broz" , "1892-1980" , "Serbien und Montenegro, Jugoslawien" , "Politik; Politics" , "Serbien und Montenegro, Jugoslawien; Serbia and Montenegro, Yugoslavia" , "135" ,
 "http://purl.org/pressemappe20/folder/pe/003331" , "Clay, Lucius D." , "1897-1978" , "USA" , "Militär; Military; Öffentliche Verwaltung; Public administration" , "USA; United States; Deutschland; Germany" , "133" ,
 "http://purl.org/pressemappe20/folder/pe/003331" , "Clay, Lucius D." , "1897-1978" , "United States" , "Militär; Military; Öffentliche Verwaltung; Public administration" , "USA; United States; Deutschland; Germany" , "133" ,
 "http://purl.org/pressemappe20/folder/pe/003742" , "Davis, Garry" , "*1921" , "USA" , "Politik; Politics" , "USA; United States" , "133" ,
 "http://purl.org/pressemappe20/folder/pe/003742" , "Davis, Garry" , "*1921" , "United States" , "Politik; Politics" , "USA; United States" , "133" ,
 "http://purl.org/pressemappe20/folder/pe/023964" , "Rasputin, Grigorij E." , "1872-1916" , "Russia" , "Religion; Religion; Politik; Politics" , "Russland; Russia" , "133" ,
 "http://purl.org/pressemappe20/folder/pe/023964" , "Rasputin, Grigorij E." , "1872-1916" , "Russland" , "Religion; Religion; Politik; Politics" , "Russland; Russia" , "133" ,
 "http://purl.org/pressemappe20/folder/pe/005164" , "Filchner, Wilhelm" , "1877-1957" , "Deutschland" , "Geowissenschaft; Earth science; Expedition; Exploration" , "Deutschland; Germany; Zentralasien; Central Asia; Antarctica; Antarktis" , "131" ,
 "http://purl.org/pressemappe20/folder/pe/005164" , "Filchner, Wilhelm" , "1877-1957" , "Germany" , "Geowissenschaft; Earth science; Expedition; Exploration" , "Deutschland; Germany; Zentralasien; Central Asia; Antarctica; Antarktis" , "131" ,
 "http://purl.org/pressemappe20/folder/pe/001932" , "Blum, Léon" , "1872-1950" , "France" , "Kultur; Culture; Politik; Politics; Staatsoberhaupt; Head of state" , "Frankreich; France" , "131" ,
 "http://purl.org/pressemappe20/folder/pe/001932" , "Blum, Léon" , "1872-1950" , "Frankreich" , "Kultur; Culture; Politik; Politics; Staatsoberhaupt; Head of state" , "Frankreich; France" , "131" ,
 "http://purl.org/pressemappe20/folder/pe/016396" , "Severing, Carl" , "1875-1952" , "Deutschland" , "Politik; Politics" , "Deutschland; Germany" , "129" ,
 "http://purl.org/pressemappe20/folder/pe/016396" , "Severing, Carl" , "1875-1952" , "Germany" , "Politik; Politics" , "Deutschland; Germany" , "129" ,
 "http://purl.org/pressemappe20/folder/pe/009142" , "Kapferer, Clodwig" , "1901-1997" , "Deutschland" , "Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "129" ,
 "http://purl.org/pressemappe20/folder/pe/009142" , "Kapferer, Clodwig" , "1901-1997" , "Germany" , "Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "129" ,
 "http://purl.org/pressemappe20/folder/pe/011549" , "Litvinov, Maksim M." , "1876-1951" , "Sowjetunion" , "Politik; Politics" , "Sowjetunion; USSR" , "128" ,
 "http://purl.org/pressemappe20/folder/pe/011549" , "Litvinov, Maksim M." , "1876-1951" , "USSR" , "Politik; Politics" , "Sowjetunion; USSR" , "128" ,
 "http://purl.org/pressemappe20/folder/pe/040371" , "Vysinskij, Andrej Ja." , "1883-1954" , "Sowjetunion" , "Politik; Politics" , "Sowjetunion; USSR" , "128" ,
 "http://purl.org/pressemappe20/folder/pe/040371" , "Vysinskij, Andrej Ja." , "1883-1954" , "USSR" , "Politik; Politics" , "Sowjetunion; USSR" , "128" ,
 "http://purl.org/pressemappe20/folder/pe/012898" , "Nikolaj <Rossija, Imperator, II.>" , "1868-1918" , "Russia" , "Staatsoberhaupt; Head of state" , "Russland; Russia" , "128" ,
 "http://purl.org/pressemappe20/folder/pe/012898" , "Nikolaj <Rossija, Imperator, II.>" , "1868-1918" , "Russland" , "Staatsoberhaupt; Head of state" , "Russland; Russia" , "128" ,
 "http://purl.org/pressemappe20/folder/pe/013669" , "Pius <Papa, XI.>" , "1857-1939" , "Italien" , "Religion; Religion" , "Vatikanstadt; Vatican City State" , "126" ,
 "http://purl.org/pressemappe20/folder/pe/013669" , "Pius <Papa, XI.>" , "1857-1939" , "Italy" , "Religion; Religion" , "Vatikanstadt; Vatican City State" , "126" ,
 "http://purl.org/pressemappe20/folder/pe/004466" , "Eckener, Hugo" , "1868-1954" , "Deutschland" , "Technik; Technique" , "Deutschland; Germany" , "126" ,
 "http://purl.org/pressemappe20/folder/pe/004466" , "Eckener, Hugo" , "1868-1954" , "Germany" , "Technik; Technique" , "Deutschland; Germany" , "126" ,
 "http://purl.org/pressemappe20/folder/pe/005743" , "Furtwängler, Wilhelm" , "1886-1954" , "Deutschland" , "Kultur; Culture" , "Deutschland; Germany" , "125" ,
 "http://purl.org/pressemappe20/folder/pe/005743" , "Furtwängler, Wilhelm" , "1886-1954" , "Germany" , "Kultur; Culture" , "Deutschland; Germany" , "125" ,
 "http://purl.org/pressemappe20/folder/pe/005337" , "Foch, Ferdinand" , "1851-1929" , "France" , "Militär; Military" , "Frankreich; France" , "124" ,
 "http://purl.org/pressemappe20/folder/pe/005337" , "Foch, Ferdinand" , "1851-1929" , "Frankreich" , "Militär; Military" , "Frankreich; France" , "124" ,
 "http://purl.org/pressemappe20/folder/pe/022887" , "Pleß, Hans H. von" , "1861-1938" , "Poland" , "Politik; Politics; Economy; Wirtschaft" , "Polen; Poland" , "124" ,
 "http://purl.org/pressemappe20/folder/pe/022887" , "Pleß, Hans H. von" , "1861-1938" , "Polen" , "Politik; Politics; Economy; Wirtschaft" , "Polen; Poland" , "124" ,
 "http://purl.org/pressemappe20/folder/pe/014034" , "Raeder, Erich" , "1876-1960" , "Deutschland" , "Militär; Military" , "Deutschland; Germany" , "122" ,
 "http://purl.org/pressemappe20/folder/pe/014034" , "Raeder, Erich" , "1876-1960" , "Germany" , "Militär; Military" , "Deutschland; Germany" , "122" ,
 "http://purl.org/pressemappe20/folder/pe/005447" , "Franco y Bahamonde, Francisco" , "1892-1975" , "Spain" , "Politik; Politics" , "Spanien; Spain" , "122" ,
 "http://purl.org/pressemappe20/folder/pe/005447" , "Franco y Bahamonde, Francisco" , "1892-1975" , "Spanien" , "Politik; Politics" , "Spanien; Spain" , "122" ,
 "http://purl.org/pressemappe20/folder/pe/006508" , "Grey of Fallodon, Edward Grey" , "1862-1933" , "Großbritannien" , "Außenpolitik; Foreign policy; Politik; Politics" , "Großbritannien; United Kingdom" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/006508" , "Grey of Fallodon, Edward Grey" , "1862-1933" , "United Kingdom" , "Außenpolitik; Foreign policy; Politik; Politics" , "Großbritannien; United Kingdom" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/012452" , "Montgomery of Alamein, Bernard Law Montgomery" , "1887-1976" , "Großbritannien" , "Militär; Military" , "Großbritannien; United Kingdom" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/012452" , "Montgomery of Alamein, Bernard Law Montgomery" , "1887-1976" , "United Kingdom" , "Militär; Military" , "Großbritannien; United Kingdom" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/002698" , "Bülow, Bernhard von" , "1849-1929" , "Deutschland" , "Politik; Politics" , "Deutschland; Germany" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/002698" , "Bülow, Bernhard von" , "1849-1929" , "Germany" , "Politik; Politics" , "Deutschland; Germany" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/002480" , "Briand, Aristide" , "1862-1932" , "France" , "Politik; Politics" , "Frankreich; France" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/002480" , "Briand, Aristide" , "1862-1932" , "Frankreich" , "Politik; Politics" , "Frankreich; France" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/042398" , "Van Zeeland, Paul" , "1893-1973" , "Belgien" , "Politik; Politics; Wirtschaftswissenschaft; Economics" , "Belgien; Belgium" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/042398" , "Van Zeeland, Paul" , "1893-1973" , "Belgium" , "Politik; Politics; Wirtschaftswissenschaft; Economics" , "Belgien; Belgium" , "120" ,
 "http://purl.org/pressemappe20/folder/pe/015561" , "Schlange-Schöningen, Hans" , "1886-1960" , "Deutschland" , "Politik; Politics; Außenpolitik; Foreign policy" , "Deutschland; Germany" , "119" ,
 "http://purl.org/pressemappe20/folder/pe/015561" , "Schlange-Schöningen, Hans" , "1886-1960" , "Germany" , "Politik; Politics; Außenpolitik; Foreign policy" , "Deutschland; Germany" , "119" ,
 "http://purl.org/pressemappe20/folder/pe/016274" , "Seeckt, Hans von" , "1866-1936" , "Deutschland" , "Militär; Military" , "Deutschland; Germany" , "118" ,
 "http://purl.org/pressemappe20/folder/pe/016274" , "Seeckt, Hans von" , "1866-1936" , "Germany" , "Militär; Military" , "Deutschland; Germany" , "118" ,
 "http://purl.org/pressemappe20/folder/pe/000514" , "Andrée, Salomon August" , "1854-1897" , "Schweden" , "Technik; Technique; Expedition; Exploration" , "Schweden; Sweden; Arktis; Arctic region" , "118" ,
 "http://purl.org/pressemappe20/folder/pe/000514" , "Andrée, Salomon August" , "1854-1897" , "Sweden" , "Technik; Technique; Expedition; Exploration" , "Schweden; Sweden; Arktis; Arctic region" , "118" ,
 "http://purl.org/pressemappe20/folder/pe/000952" , "Ballin, Albert" , "1857-1918" , "Deutschland" , "Economy; Wirtschaft" , "Deutschland; Germany; Hamburg; Hamburg" , "117" ,
 "http://purl.org/pressemappe20/folder/pe/000952" , "Ballin, Albert" , "1857-1918" , "Germany" , "Economy; Wirtschaft" , "Deutschland; Germany; Hamburg; Hamburg" , "117" ,
 "http://purl.org/pressemappe20/folder/pe/013595" , "Piccard, Auguste" , "1884-1962" , "Schweiz" , "Naturwissenschaft; Natural science" , "Schweiz; Switzerland" , "117" ,
 "http://purl.org/pressemappe20/folder/pe/013595" , "Piccard, Auguste" , "1884-1962" , "Switzerland" , "Naturwissenschaft; Natural science" , "Schweiz; Switzerland" , "117" ,
 "http://purl.org/pressemappe20/folder/pe/012510" , "Morrison, Herbert" , "1888-1965" , "Großbritannien" , "Politik; Politics" , "Großbritannien; United Kingdom" , "116" ,
 "http://purl.org/pressemappe20/folder/pe/012510" , "Morrison, Herbert" , "1888-1965" , "United Kingdom" , "Politik; Politics" , "Großbritannien; United Kingdom" , "116" ,
 "http://purl.org/pressemappe20/folder/pe/005986" , "George <Great Britain, King, VI.>" , "1895-1952" , "Großbritannien" , "Staatsoberhaupt; Head of state" , "Großbritannien; United Kingdom" , "116" ,
 "http://purl.org/pressemappe20/folder/pe/005986" , "George <Great Britain, King, VI.>" , "1895-1952" , "United Kingdom" , "Staatsoberhaupt; Head of state" , "Großbritannien; United Kingdom" , "116" ,
 "http://purl.org/pressemappe20/folder/pe/007501" , "Helfferich, Karl" , "1872-1924" , "Deutschland" , "Politik; Politics; Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "114" ,
 "http://purl.org/pressemappe20/folder/pe/007501" , "Helfferich, Karl" , "1872-1924" , "Germany" , "Politik; Politics; Wirtschaftswissenschaft; Economics" , "Deutschland; Germany" , "114" ,
 "http://purl.org/pressemappe20/folder/pe/011060" , "Lawrence, Thomas Edward" , "1888-1935" , "Großbritannien" , "Militär; Military; Außenpolitik; Foreign policy; Kultur; Culture" , "Großbritannien; United Kingdom" , "113" ,
 "http://purl.org/pressemappe20/folder/pe/011060" , "Lawrence, Thomas Edward" , "1888-1935" , "United Kingdom" , "Militär; Military; Außenpolitik; Foreign policy; Kultur; Culture" , "Großbritannien; United Kingdom" , "113" ,
 "http://purl.org/pressemappe20/folder/pe/018412" , "Welles, Sumner" , "1892-1961" , "USA" , "Politik; Politics" , "USA; United States" , "113" ,
 "http://purl.org/pressemappe20/folder/pe/018412" , "Welles, Sumner" , "1892-1961" , "United States" , "Politik; Politics" , "USA; United States" , "113" ,
 "http://purl.org/pressemappe20/folder/pe/017375" , "Tagore, Rabindranath" , "1861-1941" , "India" , "Kultur; Culture" , "Indien; India" , "112" ,
